
State: AL
   Lat     Lon  COOP# StnID State City/Station Name               County                     Elev      Feb 1      Feb 2      Feb 3      Feb 4      Feb 5      Feb 6      Feb 7      Feb 8      Feb 9      Feb10      Feb11      Feb12      Feb13      Feb14      Feb15      Feb16      Feb17      Feb18      Feb19      Feb20      Feb21      Feb22      Feb23      Feb24      Feb25      Feb26      Feb27      Feb28
 42.44  -72.55 198278 SDLM3    MA SUNDERLAND                      FRANKLIN                     225      0.400      7.800      0.900  -9999.000  -9999.000      0.200  -9999.000      1.900      0.000  -9999.000  -9999.000  -9999.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.100      1.300      0.000  -9999.000  -9999.000      1.400      0.600      3.100      0.000
 42.09  -72.80 199193          MA WESTFIELD 3 SW                  HAMPDEN                      430      2.000      6.000      3.000      0.000      0.000      0.000      0.000      2.000  -9999.000  -9999.000      0.000      0.000      0.200      0.000      0.000      0.000      0.000      0.000      0.000      0.000      2.000      0.000      0.000      0.000      2.100      1.300      4.500      0.000
 42.39  -72.54 190120          MA AMHERST                         HAMPSHIRE                    142      0.800      8.000      3.000  -9999.000  -9999.000  -9999.000  -9999.000      1.500      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.500  -9999.000  -9999.000  -9999.000      1.000      0.500      2.500  -9999.000
 42.28  -72.35 190562          MA BELCHERTOWN                     HAMPSHIRE                    560      0.500  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      2.500      0.500  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.500
 42.26  -72.25 198793          MA WARE                            HAMPSHIRE                    400      0.000      1.000      2.000  -9999.000  -9999.000  -9999.000  -9999.000      2.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      2.000      0.000  -9999.000  -9999.000      0.100  -9999.000      3.000  -9999.000
 42.39  -72.92 199972 WORM3    MA WORTHINGTON                     HAMPSHIRE                   1285      0.900      7.700      1.600      0.000  -9999.000      0.200  -9999.000      2.700      0.300  -9999.000  -9999.000  -9999.000      0.500      0.000      0.000  -9999.000  -9999.000  -9999.000      0.300  -9999.000      1.500      0.300  -9999.000  -9999.000      2.600      1.900      4.200      0.200
 42.64  -71.36 194313          MA LOWELL                          MIDDLESEX                    110  -9999.000      9.700      6.600  -9999.000  -9999.000  -9999.000  -9999.000      1.700      0.400  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.700      1.100  -9999.000  -9999.000  -9999.000      2.000      4.000      1.400
 42.43  -71.44 194580          MA MAYNARD 2                       MIDDLESEX                    205      0.000     10.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.700  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000      0.000      1.500      4.500  -9999.000
 42.28  -71.34 195175          MA NATICK                          MIDDLESEX                    180  -9999.000      8.000      0.000      0.000  -9999.000  -9999.000  -9999.000      1.000  -9999.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.000      0.000  -9999.000      1.000  -9999.000  -9999.000  -9999.000      0.200      2.800  -9999.000
 42.21  -71.11 190736          MA BLUE HILL                       NORFOLK                      630      0.000      9.900  -9999.000      0.000      0.000      0.000      0.000      2.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.700  -9999.000      0.000      0.000      0.000      1.500      2.600      0.800
 42.08  -71.24 192913          MA FOXBORO                         NORFOLK                      270      0.000      8.000      0.000      0.000  -9999.000  -9999.000  -9999.000      1.000  -9999.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.000      0.000      1.000      0.000  -9999.000  -9999.000  -9999.000      0.000      2.000  -9999.000
 42.08  -71.41 192997          MA FRANKLIN                        NORFOLK                      240      0.000      8.000      0.000      0.000  -9999.000  -9999.000  -9999.000      1.000  -9999.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.000      0.000      1.000      0.000  -9999.000  -9999.000  -9999.000      0.800      2.500      0.200
 42.16  -71.25 198757 WALM3    MA WALPOLE 2                       NORFOLK                      165      0.000      8.700      0.400      0.000      0.000      0.000      0.000      1.400      0.100      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      1.000      0.400      0.000      0.000      0.000      0.800      3.200      0.500
 41.95  -70.96 190840          MA BRIDGEWATER                     PLYMOUTH                      40      0.000      3.900      0.000      0.000  -9999.000  -9999.000  -9999.000      0.500  -9999.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000      1.000  -9999.000  -9999.000  -9999.000  -9999.000      0.900      1.000  -9999.000
 42.23  -70.91 193624          MA HINGHAM                         PLYMOUTH                      35      7.200      3.800      0.500      0.000      0.000      0.000      0.000      0.700      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      1.300      0.000      0.000      0.000      0.000      0.900      3.300      0.000
 41.88  -70.91 194711          MA MIDDLEBORO                      PLYMOUTH                      57      0.000     10.000      0.000      0.000      0.000      0.000      0.000      0.200      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.500      0.300      0.000      0.000      0.000      1.000      1.000      0.300
 41.79  -70.92 196938          MA ROCHESTER                       PLYMOUTH                      65      1.200      3.500      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000      0.300  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.400  -9999.000
 42.36  -71.01 190770          MA BOSTON                          SUFFOLK                       12      6.800      3.600      0.000      0.000      0.000      0.000      0.000      0.500      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000      0.000      0.000      1.300      0.000      0.000      0.000      1.000      0.000      5.300      0.000
 42.62  -71.92 190190 ASBM3    MA ASHBURNHAM                      WORCESTER                   1108      0.000      8.900      2.000      0.000      0.000      0.500      0.000      2.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.800      1.200      0.000      0.000      2.000      2.500      3.000      1.200
 42.66  -71.94 190192          MA ASHBURNHAM NORTH                WORCESTER                   1146      0.000      5.000      1.000      0.000  -9999.000      0.000      0.000      2.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.200      0.000      0.000      0.000      1.000      2.000      3.500      0.500
 42.43  -72.03 190408 BARM3    MA BARRE FALLS DAM                 WORCESTER                    830      0.100     10.000      3.000      0.000      0.000      0.000      0.000      1.500      0.500  -9999.000  -9999.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000  -9999.000      2.000      1.000      3.500  -9999.000
 42.63  -72.12 190666 BIRM3    MA BIRCH HILL DAM                  WORCESTER                    864      0.000      7.200      3.000      0.000      0.000      0.500      0.000      2.500      0.600      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000      1.500      0.300  -9999.000  -9999.000      1.900      1.000      2.000      0.000
 42.12  -71.91 190998 OXFM3    MA BUFFUMVILLE LAKE                WORCESTER                    525      0.100  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      2.400      1.500  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 42.11  -72.13 192107 EBRM3    MA EAST BRIMFIELD LAKE             WORCESTER                    700      0.000      8.900      1.100  -9999.000  -9999.000      0.000      0.000      2.700      0.500  -9999.000  -9999.000  -9999.000      0.100      0.000      0.000      0.000      0.000  -9999.000      0.000      0.000      0.700      0.700  -9999.000  -9999.000      0.500      3.000  -9999.000  -9999.000
 42.35  -72.15 193402          MA HARDWICK 2 ESE                  WORCESTER                    570      1.200     10.600      1.700      0.000      0.000      0.000      0.000      2.500      1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      2.400      0.500      0.000      0.000      1.800      0.500      3.000      0.500
 42.11  -71.68 195524          MA NORTHBRIDGE 2                   WORCESTER                    315      0.000      5.000      1.000      0.000  -9999.000  -9999.000  -9999.000      2.000  -9999.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000  -9999.000      1.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      3.000  -9999.000
 42.64  -72.22 198573          MA TULLY LAKE                      WORCESTER                    690      0.000      8.400      1.800      0.000      0.000      0.000      0.000      2.700      0.200      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.200  -9999.000  -9999.000      1.700      1.500      1.500      2.000
 42.27  -71.87 199923          MA WORCESTER                       WORCESTER                   1000      7.600      4.600      0.000      0.000      0.000      0.000  -9999.000      3.200      0.000      0.000      0.000      0.000      0.000  -9999.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000      1.900      0.000      0.000      0.400      2.000      0.500      2.800      0.000

State: MD
   Lat     Lon  COOP# StnID State City/Station Name               County                     Elev      Feb 1      Feb 2      Feb 3      Feb 4      Feb 5      Feb 6      Feb 7      Feb 8      Feb 9      Feb10      Feb11      Feb12      Feb13      Feb14      Feb15      Feb16      Feb17      Feb18      Feb19      Feb20      Feb21      Feb22      Feb23      Feb24      Feb25      Feb26      Feb27      Feb28
 39.64  -78.76 182282 CBLM2    MD CUMBERLAND 2                    ALLEGANY                     730  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      4.000      0.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000
 39.67  -78.93 183415 FRSM2    MD FROSTBURG 2                     ALLEGANY                    2170      0.200  -9999.000      0.000  -9999.000  -9999.000      0.300  -9999.000      0.500  -9999.000  -9999.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      4.100      0.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000
 39.17  -76.68 180465          MD BALTIMORE WASH INTL AP          ANNE ARUNDEL                 156      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.700      2.500      0.000      0.000      0.000      0.000      0.000      0.000
